# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bag_m.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
161000,0.933606,0.960000,0.952674,0.972222,0.841806,0.900806,591.315168,159.672690,750.987859,25545.929688
162000,0.933578,0.955000,0.952647,0.966292,0.841763,0.898694,594.766128,160.716250,755.482378,25672.742188
163000,0.933630,0.930000,0.952684,0.950704,0.841886,0.830097,598.169042,161.718101,759.887144,25805.597656
164000,0.933687,0.940000,0.952727,0.957143,0.842011,0.857211,601.690420,162.722015,764.412436,25912.046875
165000,0.933720,0.940000,0.952735,0.954545,0.842153,0.866370,605.343420,163.733013,769.076433,26054.683594
166000,0.933703,0.915000,0.952710,0.936330,0.842176,0.808559,608.805049,164.772802,773.577851,26083.582031
167000,0.933717,0.925000,0.952715,0.946237,0.842228,0.822401,612.382079,165.791871,778.173950,26128.414062
168000,0.933784,0.940000,0.952763,0.956522,0.842391,0.860335,615.787180,166.818972,782.606152,26392.046875
169000,0.933815,0.895000,0.952784,0.922509,0.842466,0.760875,619.175365,167.862036,787.037401,26489.703125
170000,0.933840,0.930000,0.952807,0.949640,0.842498,0.834964,622.583862,168.865440,791.449302,26676.398438
171000,0.933894,0.935000,0.952845,0.953069,0.842631,0.847418,626.162786,169.867543,796.030329,26765.558594
172000,0.933988,0.950000,0.952897,0.960000,0.842918,0.893436,629.753475,170.920123,800.673598,26830.925781
173000,0.934000,0.940000,0.952900,0.954545,0.842972,0.866370,633.322730,171.930194,805.252924,26929.855469
174000,0.934029,0.945000,0.952923,0.961131,0.843025,0.867150,636.846967,173.003988,809.850955,27098.589844
175000,0.933672,0.840000,0.952642,0.864407,0.842304,0.677809,640.450850,174.059688,814.510537,27313.777344
176000,0.933114,0.830000,0.952208,0.850877,0.841142,0.660000,644.225410,175.175813,819.401223,27533.378906
177000,0.932625,0.835000,0.951826,0.859574,0.840130,0.665857,647.994515,176.291986,824.286501,27647.121094
178000,0.932215,0.820000,0.951497,0.859375,0.839316,0.621252,651.663556,177.449315,829.112870,27747.851562
179000,0.931826,0.910000,0.951190,0.928000,0.838527,0.808734,655.460051,178.619230,834.079281,27878.042969
180000,0.931475,0.895000,0.950894,0.911392,0.837892,0.783817,659.022393,179.891302,838.913694,27970.613281
181000,0.931244,0.900000,0.950692,0.918699,0.837511,0.790620,662.860108,181.106434,843.966541,28122.500000
182000,0.930851,0.860000,0.950364,0.867925,0.836783,0.722360,666.566077,182.350862,848.916939,28281.578125
183000,0.930440,0.840000,0.950029,0.859649,0.835986,0.679134,670.214355,183.582383,853.796738,28465.527344
184000,0.930115,0.895000,0.949766,0.920755,0.835352,0.767081,674.001805,184.789269,858.791074,28660.996094
185000,0.929891,0.920000,0.949566,0.934426,0.834994,0.832985,677.621124,186.005472,863.626596,28931.039062
186000,0.929703,0.885000,0.949390,0.903766,0.834720,0.763131,681.370811,187.222788,868.593600,28930.480469
187000,0.929581,0.920000,0.949256,0.925234,0.834627,0.840000,685.085205,188.448698,873.533903,29205.546875
188000,0.929332,0.875000,0.949028,0.880383,0.834246,0.751293,688.779596,189.702422,878.482017,29338.253906
189000,0.929144,0.915000,0.948857,0.937729,0.833949,0.804328,692.656301,190.931058,883.587358,29722.070312
190000,0.928968,0.915000,0.948683,0.931174,0.833733,0.820448,696.371035,192.152047,888.523081,29857.488281
191000,0.928868,0.915000,0.948563,0.923077,0.833693,0.828456,700.173291,193.411288,893.584579,30209.582031
192000,0.928796,0.915000,0.948470,0.923767,0.833684,0.827935,703.894652,194.657351,898.552003,30369.460938
193000,0.928719,0.895000,0.948373,0.901408,0.833666,0.789241,707.702924,195.905385,903.608309,30508.609375
194000,0.928715,0.940000,0.948322,0.947368,0.833846,0.877800,711.438215,197.149576,908.587790,30647.335938
195000,0.928660,0.955000,0.948240,0.962343,0.833881,0.906561,715.187832,198.407428,913.595260,30845.199219
196000,0.928574,0.905000,0.948117,0.914798,0.833920,0.807692,718.993252,199.702089,918.695341,30990.386719
197000,0.928551,0.940000,0.948056,0.947368,0.834034,0.877651,722.893373,200.952437,923.845811,31221.742188
198000,0.928442,0.950000,0.947934,0.956522,0.833943,0.897792,726.694788,202.197480,928.892268,31470.011719
199000,0.928419,0.890000,0.947878,0.897196,0.834042,0.779116,730.418055,203.433732,933.851787,31614.269531
200000,0.928317,0.920000,0.947760,0.933333,0.833967,0.833766,734.338085,204.667184,939.005269,31790.285156
201000,0.928285,0.940000,0.947685,0.948276,0.834087,0.876860,738.087257,205.952271,944.039527,32068.933594
202000,0.928279,0.875000,0.947632,0.885845,0.834255,0.750000,741.808191,207.211577,949.019769,32093.082031
203000,0.928272,0.930000,0.947573,0.940171,0.834438,0.855967,745.514539,208.484587,953.999126,32239.882812
