# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingADWINClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bagwin_m.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
150000,0.931765,0.955000,0.951484,0.967742,0.836934,0.893365,660.552107,145.355875,805.907982,18924.947266
151000,0.931773,0.930000,0.951488,0.949275,0.836957,0.836678,664.703313,146.331646,811.034958,19011.314453
152000,0.931815,0.930000,0.951512,0.949275,0.837083,0.837058,668.269001,147.289050,815.558051,19099.259766
153000,0.931803,0.945000,0.951495,0.958801,0.837090,0.876377,673.410304,148.282238,821.692542,19306.212891
154000,0.931928,0.945000,0.951585,0.960854,0.837383,0.868610,676.062803,149.267310,825.330113,19313.900391
155000,0.932019,0.950000,0.951646,0.963504,0.837617,0.884139,680.333253,150.284690,830.617943,19475.798828
156000,0.932058,0.930000,0.951680,0.950000,0.837681,0.834045,684.973094,151.277516,836.250610,19633.314453
157000,0.932038,0.950000,0.951670,0.964029,0.837613,0.882187,689.387064,152.247359,841.634423,19708.767578
158000,0.932108,0.910000,0.951723,0.936170,0.837764,0.784895,693.543930,153.260816,846.804746,19794.603516
159000,0.932152,0.910000,0.951750,0.933333,0.837886,0.795710,697.738199,154.284609,852.022808,19837.095703
160000,0.932264,0.955000,0.951834,0.966038,0.838136,0.899598,702.450686,155.270720,857.721406,17618.431641
161000,0.932262,0.945000,0.951831,0.961672,0.838138,0.864365,706.564199,156.221329,862.785528,17931.966797
162000,0.932323,0.945000,0.951870,0.959108,0.838297,0.875312,711.577505,157.214101,868.791607,18186.083984
163000,0.932358,0.930000,0.951897,0.951049,0.838372,0.828431,717.241406,158.133463,875.374868,18430.775391
164000,0.932417,0.940000,0.951946,0.958333,0.838481,0.851852,720.253187,159.324752,879.577939,18614.291016
165000,0.932402,0.930000,0.951924,0.947368,0.838498,0.843049,724.968962,160.498208,885.467171,18717.072266
166000,0.932345,0.920000,0.951875,0.942446,0.838404,0.812383,728.768605,161.631369,890.399974,18750.248047
167000,0.932398,0.925000,0.951907,0.946237,0.838550,0.822401,734.341990,162.804229,897.146220,19173.650391
168000,0.932467,0.920000,0.951953,0.942446,0.838729,0.812383,739.243301,163.968033,903.211334,19392.759766
169000,0.932423,0.875000,0.951921,0.908425,0.838622,0.713434,741.637322,165.154151,906.791473,19461.001953
170000,0.932444,0.920000,0.951941,0.942029,0.838648,0.813019,746.081320,166.308698,912.390018,19514.775391
171000,0.932494,0.945000,0.951979,0.961131,0.838758,0.867438,751.840046,167.350449,919.190495,19595.748047
172000,0.932538,0.940000,0.951999,0.953125,0.838915,0.870298,756.193546,168.434753,924.628299,19661.826172
173000,0.932494,0.930000,0.951963,0.948148,0.838833,0.840909,760.926666,169.472844,930.399510,19836.908203
174000,0.932532,0.950000,0.951993,0.964539,0.838905,0.879808,766.620543,170.538179,937.158722,19960.443359
175000,0.932092,0.825000,0.951656,0.852321,0.837974,0.647533,770.297478,171.617218,941.914695,20165.064453
176000,0.931566,0.850000,0.951245,0.867257,0.836892,0.700000,775.647941,172.771508,948.419450,20326.501953
177000,0.931193,0.865000,0.950947,0.885106,0.836160,0.726610,782.270257,173.929641,956.199899,20769.689453
178000,0.930859,0.850000,0.950664,0.875000,0.835566,0.690115,785.468620,175.177284,960.645904,20823.494141
179000,0.930652,0.920000,0.950476,0.934959,0.835252,0.831348,791.111670,176.445623,967.557292,20986.158203
