# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bag_m_mc.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
168000,0.642623,0.695000,0.337109,0.317152,0.551031,0.609974,1978.631817,596.530662,2575.162479,12529.652344
169000,0.643107,0.750000,0.337298,0.331481,0.551574,0.670109,1987.749554,598.344700,2586.094254,12578.527344
170000,0.643473,0.670000,0.337365,0.327965,0.551965,0.578974,1996.848289,600.108186,2596.956475,12580.027344
171000,0.643882,0.680000,0.337441,0.300511,0.552424,0.591746,2006.144038,601.933183,2608.077221,12562.167969
172000,0.644181,0.690000,0.337515,0.314757,0.552748,0.597886,2015.034397,603.790305,2618.824701,12525.753906
173000,0.644529,0.670000,0.337686,0.323299,0.553141,0.582846,2023.978103,605.637919,2629.616022,12573.316406
174000,0.644786,0.745000,0.337820,0.423382,0.553429,0.666590,2033.572643,607.474076,2641.046720,12767.574219
175000,0.644856,0.600000,0.337700,0.256745,0.553428,0.478793,2042.956362,609.471405,2652.427767,12768.011719
176000,0.644554,0.575000,0.337442,0.249934,0.552964,0.447029,2052.628646,611.551754,2664.180400,12838.105469
177000,0.644250,0.615000,0.337293,0.286141,0.552517,0.496040,2062.708249,613.681393,2676.389642,12766.542969
