# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] LeveragingBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), delta=0.002, enable_code_matrix=False, leverage_algorithm='leveraging_bag', n_estimators=10, random_state=None, w=4.0)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_leverage_m.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
183000,0.938209,0.920000,0.954860,0.937500,0.857018,0.826859,2964.928739,249.792183,3214.720922,69746.948242
184000,0.938137,0.945000,0.954761,0.951542,0.857022,0.888029,2982.533625,251.637337,3234.170962,70435.647461
185000,0.938043,0.915000,0.954658,0.928270,0.856936,0.824344,2999.769378,253.501184,3253.270562,70815.534180
186000,0.937881,0.900000,0.954497,0.905660,0.856713,0.800558,3017.505747,255.250970,3272.756717,70877.506836
187000,0.937704,0.905000,0.954333,0.920502,0.856432,0.803638,3035.992170,257.206477,3293.198647,71418.721680
188000,0.937567,0.960000,0.954189,0.963964,0.856273,0.919028,3053.744582,259.032184,3312.776766,71830.604492
189000,0.937441,0.895000,0.954057,0.908297,0.856128,0.785933,3071.209835,260.915885,3332.125720,72169.616211
190000,0.937397,0.950000,0.953979,0.956522,0.856182,0.897709,3088.515040,262.721949,3351.236989,72900.077148
191000,0.937368,0.920000,0.953927,0.928571,0.856227,0.838073,3105.710311,264.516178,3370.226489,73423.944336
192000,0.937325,0.945000,0.953853,0.952790,0.856273,0.886948,3122.762709,266.320395,3389.083104,74084.163086
193000,0.937250,0.945000,0.953756,0.953191,0.856249,0.886668,3139.827959,268.116776,3407.944735,75132.596680
194000,0.937254,0.935000,0.953718,0.941704,0.856397,0.868528,3156.589003,269.926940,3426.515942,75510.706055
195000,0.937222,0.930000,0.953656,0.946565,0.856455,0.845116,3174.019379,271.744389,3445.763769,76370.284180
196000,0.937262,0.965000,0.953646,0.968610,0.856679,0.929078,3191.353380,273.455241,3464.808621,76762.581055
197000,0.937311,0.955000,0.953642,0.960000,0.856932,0.908685,3208.244748,275.072605,3483.317353,77549.295898
198000,0.937320,0.930000,0.953597,0.933333,0.857121,0.859649,3225.418834,276.748812,3502.167646,78230.346680
199000,0.937273,0.915000,0.953525,0.925764,0.857139,0.826884,3242.628914,278.472468,3521.101383,78382.413086
200000,0.937231,0.945000,0.953456,0.953975,0.857170,0.885655,3260.305771,280.012505,3540.318277,78982.030273
201000,0.937235,0.935000,0.953415,0.940639,0.857321,0.868846,3277.566584,281.681904,3559.248488,79613.268555
202000,0.937264,0.925000,0.953398,0.932127,0.857512,0.848362,3295.175807,283.431808,3578.607615,80292.530273
203000,0.937287,0.970000,0.953372,0.972727,0.857704,0.939394,3312.227783,285.145033,3597.372817,80649.596680
204000,0.937320,0.930000,0.953372,0.938596,0.857860,0.857332,3329.152052,286.814352,3615.966404,80895.147461
205000,0.937373,0.970000,0.953371,0.970874,0.858105,0.939970,3346.119289,288.592164,3634.711453,81578.436523
206000,0.937400,0.920000,0.953355,0.928571,0.858282,0.837662,3363.182744,290.305608,3653.488352,82174.725586
207000,0.937398,0.955000,0.953315,0.956522,0.858398,0.909946,3379.917097,291.944082,3671.861179,82879.858398
208000,0.937420,0.920000,0.953288,0.920000,0.858584,0.840064,3396.856777,293.680012,3690.536789,82905.604492
209000,0.937442,0.950000,0.953275,0.960630,0.858725,0.892148,3413.947076,295.393828,3709.340903,83790.307617
210000,0.937464,0.950000,0.953257,0.955357,0.858880,0.898632,3431.057985,297.278564,3728.336549,84292.643555
211000,0.937500,0.950000,0.953240,0.956140,0.859095,0.898042,3448.319874,299.040073,3747.359947,85084.139648
212000,0.937540,0.935000,0.953241,0.941704,0.859276,0.868341,3465.167717,300.743792,3765.911509,85479.752930
213000,0.937608,0.950000,0.953251,0.958333,0.859551,0.895877,3482.629904,302.462148,3785.092052,86438.116211
214000,0.937653,0.935000,0.953242,0.936585,0.859777,0.869948,3500.060143,304.192516,3804.252660,86495.608398
215000,0.937696,0.915000,0.953248,0.931727,0.859957,0.819187,3517.031489,305.884960,3822.916449,87408.760742
216000,0.937777,0.970000,0.953266,0.974790,0.860262,0.937759,3533.947883,307.596137,3841.544020,87889.522461
217000,0.937838,0.930000,0.953273,0.935780,0.860515,0.858914,3551.316451,309.383664,3860.700115,88109.920898
218000,0.937949,0.970000,0.953322,0.969697,0.860867,0.940000,3567.973643,311.087182,3879.060824,88368.471680
219000,0.938005,0.920000,0.953326,0.926606,0.861099,0.838840,3584.977083,312.637956,3897.615040,88888.604492
220000,0.938032,0.945000,0.953314,0.953191,0.861254,0.886528,3602.036380,314.335314,3916.371694,88951.479492
221000,0.938068,0.935000,0.953314,0.944681,0.861416,0.865924,3618.876046,316.078170,3934.954216,89625.245117
222000,0.938140,0.965000,0.953333,0.970711,0.861675,0.927280,3635.720761,317.785195,3953.505957,90245.139648
223000,0.938252,0.955000,0.953381,0.956098,0.862032,0.909964,3652.410708,319.452226,3971.862934,90827.686523
224000,0.938336,0.985000,0.953412,0.987342,0.862312,0.968938,3669.480500,321.134417,3990.614916,91210.846680
225000,0.938429,0.975000,0.953451,0.977578,0.862603,0.949331,3686.215437,322.789991,4009.005429,91654.276367
226000,0.938493,0.930000,0.953461,0.935185,0.862856,0.859098,3703.195180,324.518419,4027.713599,92721.256836
227000,0.938597,0.955000,0.953501,0.957746,0.863194,0.909639,3719.824854,326.191575,4046.016429,93670.155273
228000,0.938674,0.970000,0.953530,0.975000,0.863447,0.937507,3736.644968,327.865042,4064.510010,94492.249023
229000,0.938702,0.960000,0.953516,0.962963,0.863603,0.919493,3753.142466,329.528618,4082.671084,95049.331055
230000,0.938769,0.930000,0.953544,0.936364,0.863814,0.858814,3769.922995,331.170908,4101.093903,95132.752930
231000,0.938835,0.940000,0.953565,0.952756,0.864042,0.870787,3786.598819,332.798595,4119.397414,95908.475586
232000,0.938909,0.955000,0.953594,0.961702,0.864280,0.907216,3804.448174,334.442463,4138.890637,96402.053711
233000,0.938935,0.940000,0.953583,0.946429,0.864421,0.878259,3821.225888,336.090021,4157.315909,96779.233398
234000,0.939013,0.965000,0.953611,0.968889,0.864678,0.928905,3838.094088,337.826888,4175.920975,97410.717773
235000,0.939000,0.925000,0.953574,0.932735,0.864722,0.848024,3855.356012,339.549986,4194.905998,97906.475586
236000,0.939077,0.965000,0.953603,0.969163,0.864967,0.928702,3872.237395,341.228444,4213.465838,98298.374023
237000,0.939148,0.960000,0.953628,0.963636,0.865206,0.919265,3889.200891,342.888028,4232.088919,99021.413086
238000,0.939228,0.990000,0.953657,0.990291,0.865465,0.979982,3906.201769,344.560217,4250.761987,99456.913086
239000,0.939340,0.940000,0.953710,0.939394,0.865798,0.880000,3924.035801,346.308641,4270.344441,99828.010742
240000,0.939444,0.970000,0.953767,0.976744,0.866083,0.934498,3940.960631,347.962352,4288.922983,100414.737305
241000,0.939554,0.960000,0.953826,0.963636,0.866392,0.919200,3957.887569,349.640283,4307.527852,100761.631836
242000,0.939606,0.975000,0.953835,0.976959,0.866586,0.949648,3974.907544,351.295814,4326.203359,101386.831055
243000,0.939661,0.955000,0.953841,0.956098,0.866801,0.909946,3991.651469,353.007407,4344.658876,101946.573242
244000,0.939728,0.940000,0.953857,0.944954,0.867040,0.879020,4008.474853,354.765914,4363.240768,102603.495117
245000,0.939779,0.935000,0.953865,0.941704,0.867226,0.868288,4025.629548,356.428741,4382.058289,103036.624023
246000,0.939853,0.955000,0.953893,0.954315,0.867465,0.910036,4042.538824,358.125738,4400.664562,103548.870117
247000,0.939935,0.945000,0.953929,0.951965,0.867711,0.887709,4060.705133,359.964044,4420.669177,104208.682617
248000,0.939976,0.930000,0.953927,0.940678,0.867883,0.855327,4077.394148,361.743966,4439.138114,104924.202148
249000,0.940065,0.950000,0.953975,0.952830,0.868130,0.899639,4096.213542,363.463231,4459.676773,105439.827148
250000,0.940133,0.950000,0.953997,0.953704,0.868353,0.899356,4115.627699,365.160977,4480.788675,105980.194336
251000,0.940212,0.950000,0.954034,0.957265,0.868587,0.897035,4132.662498,366.826402,4499.488900,106308.987305
252000,0.940291,0.970000,0.954070,0.972973,0.868820,0.939271,4149.596469,368.583900,4518.180369,107075.217773
253000,0.940353,0.965000,0.954088,0.968889,0.869031,0.928891,4166.880094,370.357451,4537.237545,107792.893555
254000,0.940455,0.965000,0.954140,0.968889,0.869315,0.928891,4183.169629,371.979836,4555.149465,108355.791992
255000,0.940508,0.965000,0.954148,0.968037,0.869513,0.929364,4199.484808,373.643171,4573.127979,108886.151367
256000,0.940557,0.955000,0.954154,0.955224,0.869697,0.910018,4216.212303,375.347183,4591.559485,109500.686523
257000,0.940604,0.940000,0.954170,0.944444,0.869847,0.879239,4227.462514,376.453263,4603.915777,109818.077148
