# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] LeveragingBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), delta=0.002, enable_code_matrix=False, leverage_algorithm='leveraging_bag', n_estimators=10, random_state=None, w=1.0)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/lambda_1.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
148000,0.931531,0.950000,0.951448,0.964539,0.835818,0.879808,977.605153,162.183737,1139.788890,24897.538086
149000,0.931574,0.915000,0.951471,0.937729,0.835956,0.804822,983.962426,163.273054,1147.235480,25035.616211
150000,0.931617,0.930000,0.951503,0.945736,0.836054,0.847561,990.532175,164.358710,1154.890885,25221.971680
151000,0.931713,0.965000,0.951571,0.974729,0.836280,0.917879,996.800055,165.473547,1162.273602,25369.100586
152000,0.931795,0.955000,0.951616,0.967273,0.836533,0.895300,1003.280882,166.622435,1169.903316,25578.772461
153000,0.931882,0.965000,0.951667,0.976271,0.836789,0.909747,1009.778954,167.724895,1177.503849,25677.350586
154000,0.931908,0.935000,0.951684,0.951673,0.836864,0.852440,1016.146782,168.856417,1185.003199,25734.788086
155000,0.932000,0.970000,0.951744,0.979310,0.837099,0.924765,1022.620430,170.018918,1192.639348,25918.862305
156000,0.932116,0.945000,0.951811,0.956863,0.837443,0.881004,1029.032624,171.202349,1200.234973,26010.479492
157000,0.932096,0.895000,0.951794,0.916335,0.837408,0.775689,1035.595027,172.315711,1207.910738,26134.190430
158000,0.932115,0.955000,0.951810,0.969900,0.837437,0.880826,1042.585604,173.436452,1216.022056,26251.819336
159000,0.932114,0.950000,0.951809,0.964539,0.837433,0.879808,1049.066231,174.528890,1223.595122,26387.194336
160000,0.932201,0.960000,0.951874,0.973154,0.837626,0.894723,1056.558803,175.776867,1232.335670,26495.030273
161000,0.932219,0.935000,0.951879,0.953069,0.837701,0.847597,1064.113140,177.048892,1241.162032,26538.280273
162000,0.932273,0.955000,0.951904,0.969492,0.837894,0.883961,1070.970632,178.177419,1249.148051,26549.584961
163000,0.932383,0.955000,0.951984,0.969072,0.838144,0.886792,1077.674187,179.336998,1257.011185,26646.702148
164000,0.932466,0.945000,0.952038,0.960854,0.838364,0.868735,1084.321093,180.445598,1264.766690,26799.975586
165000,0.932524,0.950000,0.952080,0.965517,0.838497,0.874624,1090.724516,181.574371,1272.298887,26929.030273
166000,0.932600,0.930000,0.952136,0.951389,0.838664,0.826733,1097.260157,182.668878,1279.929035,26922.612305
167000,0.932602,0.940000,0.952131,0.954545,0.838703,0.866370,1104.252447,183.778656,1288.031103,27133.127930
168000,0.932743,0.975000,0.952223,0.982206,0.839069,0.940206,1111.159135,184.927828,1296.086964,27214.924805
169000,0.932804,0.930000,0.952261,0.945312,0.839241,0.848681,1118.186014,186.031357,1304.217371,27366.030273
